customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed
BBID_2042009,1961-09-16,female,,999999,2017-05-26,2655,BB-INDORE-MALHAR MEGA MALL,7,99019,NONPROMO,,108023044,EVERYDAY MILKPOW DAIRY WHITNER PP 400g,178,Payback
BBID_2042072,1977-09-03,female,MADHYA PRADESH,452001,2015-09-23,2655,BB-INDORE-MALHAR MEGA MALL,3,6297,NONPROMO,,108000627,GH MASOOR DAL BLACK WHOLE 1kg,120,Payback
BBID_2042090,1990-07-12,female,MADHYA PRADESH,452001,2017-06-14,2906,BB-INDORE-TREASURE ISLAND,9,69113,NONPROMO,,830015169,Imp Showermat Sunflower-70cmx36CM-white,349,Payback
BBID_2042090,1990-07-12,female,MADHYA PRADESH,452001,2017-03-02,2655,BB-INDORE-MALHAR MEGA MALL,2,88285,NONPROMO,,108000628,GH MASOOR DAL BLACK WHOLE 500g,44,Payback
BBID_2042092,1979-10-25,male,,999999,2016-10-21,2906,BB-INDORE-TREASURE ISLAND,5,31079,NONPROMO,,1000203602,ALPENLIEBE JUZT JELLY PULP GUAVA 185g 63,50,Payback
BBID_2042100,1958-12-05,male,MADHYA PRADESH,472001,2016-10-30,2906,BB-INDORE-TREASURE ISLAND,12,27088,0001196585,AZ 50% OFF JEWELLERY FASHION REG AZ,1000256271,IT-FA-IJ-AW15-EAR-299-FAS546,149.5,Payback
BBID_2042105,1957-10-08,female,MADHYA PRADESH,452001,2016-01-23,2655,BB-INDORE-MALHAR MEGA MALL,7,26586,0001078666,JB 299 FLAT Containers GM AZ,1000482624,Dry Storage Value Pack-Blue,299,Payback
BBID_2042112,1964-11-19,male,MADHYA PRADESH,452001,2016-06-12,2655,BB-INDORE-MALHAR MEGA MALL,9,42667,NONPROMO,,108100362,ONION LOOSE,10.79,Payback
BBID_2042147,1964-05-25,male,,999999,2017-03-08,2655,BB-INDORE-MALHAR MEGA MALL,2,90345,0001259216,IZ 15 RS OFF REG Cooking Pasta,1000196898,TTRT PASTA CHIFFERI RIGATI PP 250g,60,Payback
BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008,2016-11-05,2655,BB-INDORE-MALHAR MEGA MALL,4,2164,NONPROMO,,530000111,FRESH SWEET CORN KERNELS,29.16,Payback
BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008,2016-05-08,2655,BB-INDORE-MALHAR MEGA MALL,6,55344,NONPROMO,,1000088447,PATANJALI SC ANTI WRINKLE CREAM BX 50g,150,Payback
BBID_2042156,1987-04-05,male,MADHYA PRADESH,452008,2016-03-21,2655,BB-INDORE-MALHAR MEGA MALL,2,72914,NONPROMO,,108022029,DABUR LQUD CONC SHARBAT E AZAM 750ml,115,Payback
BBID_2042160,1978-02-24,female,,999999,2016-07-31,2615,BB-AMRITSAR-TRILIUM MALL,4,55543,NONPROMO,,108013754,NYCIL TALC COOL HERBAL 150G,82,Payback
BBID_2042162,1975-04-15,male,ORISSA,751024,2016-01-31,2655,BB-INDORE-MALHAR MEGA MALL,11,26629,NONPROMO,,1000438037,CLMT AIR FRESHENER JASMINE HANG BX 50g,32,Payback
BBID_2042197,1981-01-12,male,,713101,2015-10-25,2655,BB-INDORE-MALHAR MEGA MALL,10,11329,0001037493,"AZ 1@105, 2@180  FLAT ON KISSAN KET VXEX",300497842,KISSAN KETCHUP DOY PACK 950g,105,Payback
BBID_2042213,1985-01-02,male,,999999,2016-06-05,2655,BB-INDORE-MALHAR MEGA MALL,10,41890,NONPROMO,,1000123958,CADBURY CHOCO DM HOME TREATS PP 140g 7,150,Payback
BBID_2042218,1973-11-22,female,JHARKHAND,831018,2016-08-17,2655,BB-INDORE-MALHAR MEGA MALL,9,50872,NONPROMO,,100104014,KEYA POW SPICE BLACK PEPPER GRINDER 40g,150,Payback
BBID_2042220,1965-01-27,male,,735202,2015-09-20,2655,BB-INDORE-MALHAR MEGA MALL,8,6613,NONPROMO,,300374464,TUR DAL ECONOMY LOOSE,235.2,Payback
BBID_2042239,1982-05-29,female,TAMILNADU,600091,2016-02-29,2655,BB-INDORE-MALHAR MEGA MALL,8,32577,NONPROMO,,108100298,FB VG CHILLI RED MIRCHI,20.98,Payback
BBID_2042283,1981-01-03,male,TAMIL NADU,625016,2016-01-03,4986,BB-MADURAI-KOCHADAI VILLAGE,16,82226,0001074547,AZ 35 RS Off PEDIASURE PROCESS FOOD,1000000273,PEDIASURE COMPLETE&BALAN VANILLA BX 400g,455,Payback
BBID_2042283,1981-01-03,male,TAMIL NADU,625016,2015-06-07,4986,BB-MADURAI-KOCHADAI VILLAGE,16,39565,NONPROMO,,108021486,CHINGS SAUCE DARK SOYA 200G,45,Payback
BBID_2042340,1981-12-10,male,,999999,2015-07-12,4986,BB-MADURAI-KOCHADAI VILLAGE,11,1212,NONPROMO,,108100276,BANANA MADRAS,8.61,Payback
BBID_2042349,1986-07-18,female,,624302,2016-09-03,4986,BB-MADURAI-KOCHADAI VILLAGE,11,19829,NONPROMO,,108035053,TANG POWDER CONC LEMON PP 500g,115,Payback
BBID_2042363,1951-06-18,male,TAMILNADU,626001,2016-01-09,4986,BB-MADURAI-KOCHADAI VILLAGE,19,76265,NONPROMO,,108100296,CAULIFLOWER,35,Payback
BBID_2042373,1978-06-01,male,,999999,2016-11-22,3692,BB-LUDHIANA-FEROZEPUR-MF,7,63348,0001213777,IZ 5 %DIS MIX LOB,1000155818,CADBURY CHOCO 5 STAR HOME TREATS 200g 11,118.75,Payback
BBID_2042395,1984-06-29,male,CHATTISGARH,492001,2017-04-11,2906,BB-INDORE-TREASURE ISLAND,14,48398,0001273974,AZ 20 %DIS REG Makeup Accessories,1000609064,TS COMB CELLULOSE ACETATE NO 1,128,Payback
BBID_2042403,1957-09-05,male,JHARKHAND,834002,2016-09-30,2655,BB-INDORE-MALHAR MEGA MALL,1,4843,NONPROMO,,1000493969002,"IT-HA-FA-SS16-99-BBHA-097, YELLOW, NA",99,Payback
BBID_2042406,1980-05-20,male,,627657,2016-12-30,4986,BB-MADURAI-KOCHADAI VILLAGE,8,19565,0001226966,IS 5% DISC MINIMUM NEW INDIA SALE,108026143,KELLOGS CORNFLAKE CHOCOS 375g,147.25,Payback
BBID_2042418,1988-07-02,female,TAMILNADU,600083,2015-08-13,4986,BB-MADURAI-KOCHADAI VILLAGE,22,3247,0000966514,SAD 375 FLAT SANITARY PADS FOOD TN,1000268511,WHISPER SANPAD ULT CLEAN WINGS XL 44P,375,Payback
BBID_2042440,1991-03-10,male,PUNJAB,144005,2016-08-04,2615,BB-AMRITSAR-TRILIUM MALL,10,50054,NONPROMO,,108007709,CHERRY WAX POLISH DARK TAN 15G,24,Payback
BBID_2042441,1988-05-17,male,WEST BENGAL,700056,2016-09-12,2615,BB-AMRITSAR-TRILIUM MALL,13,52905,NONPROMO,,1000542904005,"LECK-0160-EV15-A-40-CT-PT-EN, XXL, WHITE",399,Payback
BBID_2042443,1989-04-13,male,PUNJAB,144001,2017-03-31,2655,BB-INDORE-MALHAR MEGA MALL,1,74518,0001258499,IZ 40 RS OFF REG Sunscreens,1000089319,LOTUS HERB SAFE SUN MATTE GEL SPF50 100g,355,Payback
BBID_2042450,1988-08-04,female,MADHYA PRADESH,474001,2016-01-20,2655,BB-INDORE-MALHAR MEGA MALL,9,25213,NONPROMO,,108100328,GINGER,15.9,Payback
BBID_2042464,1968-09-29,,MADHYA PRADESH,482008,2016-02-05,3692,BB-LUDHIANA-FEROZEPUR-MF,5,19973,NONPROMO,,300528030,NILONS PRESERVE GARLIC PASTE IN PP 200g,36,Payback
BBID_2042564,1974-07-11,female,TAMIL NADU,999999,2015-11-09,4986,BB-MADURAI-KOCHADAI VILLAGE,6,54632,0001043989,AZ 3@33% OFF KNIGHT WOOD MEN FASHION EXC,1000251735003,"KHSH-3156-JAG-A-FS-CX, 42-SF, RED",669.33,Payback
BBID_2042570,1963-04-09,male,PUNJAB,144001,2017-02-17,2906,BB-INDORE-TREASURE ISLAND,12,49868,NONPROMO,,102065761,CL-074-9 PNTD WDN HDL-,100,Payback
BBID_2042575,1981-12-23,female,HARAYANA,121003,2017-02-03,2655,BB-INDORE-MALHAR MEGA MALL,8,73540,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_2042578,1951-10-10,female,,999999,2016-06-10,2906,BB-INDORE-TREASURE ISLAND,10,5049,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4,Payback
BBID_2042598,1961-08-27,female,DELHI,110070,2015-12-12,2655,BB-INDORE-MALHAR MEGA MALL,7,18569,NONPROMO,,108100325,BEANS FRENCH FLAT,8.42,Payback
BBID_2042601,1954-01-29,male,,999999,2015-10-01,2655,BB-INDORE-MALHAR MEGA MALL,12,7587,NONPROMO,,108100373,ASH GOURD,37.66,Payback
BBID_2042605,1948-12-11,male,DELHI,110070,2017-06-04,3692,BB-LUDHIANA-FEROZEPUR-MF,1,93609,NONPROMO,,300183686,F&P HONEY NATURAL 1+1 500g OP,240,Payback
BBID_2042640,1973-09-20,male,PUNJAB,141007,2017-02-12,3692,BB-LUDHIANA-FEROZEPUR-MF,7,79324,NONPROMO,,300812356,SUNFEAST NDL YIPPEE MAGIC MSALA 240/280g,45,Payback
BBID_2042727,1988-07-12,male,MADHYA PRADESH,452001,2015-09-25,2655,BB-INDORE-MALHAR MEGA MALL,6,8448,NONPROMO,,108100379,SPINACH,10.8,Payback
BBID_2042727,1988-07-12,male,MADHYA PRADESH,452001,2016-09-02,2655,BB-INDORE-MALHAR MEGA MALL,4,88218,NONPROMO,,108100296,CAULIFLOWER,17,Payback
BBID_2042764,1969-11-19,male,,151205,2017-01-26,3692,BB-LUDHIANA-FEROZEPUR-MF,1,68464,NONPROMO,,1000573203,PATANJALI TPASTE DANT KANTI ADVANCE 100g,90,Payback
BBID_2042768,1983-02-08,male,UTTAR PRADESH,201307,2016-07-14,2906,BB-INDORE-TREASURE ISLAND,4,6919,0001156218,AZ FLAT 50% MENS FAS VAT EOSS AZ EX,1000441210005,"MXMD-4161-SUVI-MTX14-DEAL-B-, 36, INDIGO",749.5,Payback
BBID_2042806,1970-06-01,female,DELHI,110032,2016-12-11,2906,BB-INDORE-TREASURE ISLAND,7,43169,0001214448,IZ B1G2 @100 %DIS REG GLASS TUMBLERS/SET,1000474761,CHANELLI Regular Glass Mug 350ml,210,Payback
BBID_2042814,1985-11-01,female,,453331,2017-03-08,2655,BB-INDORE-MALHAR MEGA MALL,14,48764,NONPROMO,,1000148621,PONDS SKN CRM WHITE BEAUTY SPF15PA 35g,125,Payback
BBID_2042864,1970-09-16,male,UTTAR PRADESH,226016,2017-06-11,2615,BB-AMRITSAR-TRILIUM MALL,10,9773,0001294676,IZ 10 RS OFF REG Powder Concentrates,108035055,TANG POWDER CONC MANGO 500G,115,Payback
BBID_2042874,1987-06-13,male,DELHI,110008,2016-08-08,2655,BB-INDORE-MALHAR MEGA MALL,2,21530,0001166112,HO 15 RS OFF CORN BASED FLAKES REG AZ EX,1000110676,KELLOGS CORNFLAKE ORIGINAL PP 875g,270,Payback
BBID_2042907,1980-11-12,male,PUNJAB,151001,2016-02-28,2615,BB-AMRITSAR-TRILIUM MALL,3,26614,5050,Ex500,300973984,ACT II IPC SOUTHERN SPICE 50g/70g,28.89,Payback
BBID_2042965,1965-02-06,male,MADHYA PRADESH,452002,2015-11-09,2655,BB-INDORE-MALHAR MEGA MALL,13,13513,0001029592,AZ 99 FLAT PLASTIC ASSORTED EXC EZ,300027796,232 PLASTIC FLOOR WIPER 16,99,Payback
BBID_2042971,1968-05-22,female,,999999,2017-04-06,2655,BB-INDORE-MALHAR MEGA MALL,2,398,NONPROMO,,108100197,MANGO KESAR,98.65,Payback
BBID_2042972,1980-10-28,female,,999999,2016-06-05,2655,BB-INDORE-MALHAR MEGA MALL,14,27562,0001143398,HO 25.0 Rs OFF Nectar AZ,108031969,REAL JUICE CRANBERRY 1L,142,Payback
BBID_2043012,1966-07-23,male,MADHYA PRADESH,452001,2017-05-30,2906,BB-INDORE-TREASURE ISLAND,12,72013,NONPROMO,,1000732964,MAGGI NDL BANGALI JHAAL MASALA PP 73g,20,Payback
BBID_2043027,1954-12-23,male,MADHYA PRADESH,452007,2017-04-23,2906,BB-INDORE-TREASURE ISLAND,6,59038,NONPROMO,,108015124,RIN DET BAR ADVANCE 150g,10,Payback
BBID_2043032,1974-07-08,male,MADHYA PRADESH,452006,2016-10-23,2655,BB-INDORE-MALHAR MEGA MALL,6,85922,0001189460,HO 20RS OFF MUESELI REG AZ EX,300460343,KELLOGS MUESELI EXTRA NUTS DELIGHT 500g,255,Payback
BBID_2043050,1980-08-02,,,999999,2016-02-23,2655,BB-INDORE-MALHAR MEGA MALL,4,36296,NONPROMO,,108100278,BRINJAL BHARTA PURPLE,19.67,Payback
BBID_2043057,1953-10-30,female,MADHYA PRADESH,452001,2015-12-27,2655,BB-INDORE-MALHAR MEGA MALL,8,21508,NONPROMO,,108100319,METHI,15.08,Payback
BBID_2043082,1993-05-09,male,MADHYA PRADESH,452001,2016-04-14,2655,BB-INDORE-MALHAR MEGA MALL,12,35790,NONPROMO,,1000096680,SOO FRESH BREAD PAV PLAIN 6P,34,Payback
BBID_2043082,1993-05-09,male,MADHYA PRADESH,452001,2016-07-14,2655,BB-INDORE-MALHAR MEGA MALL,4,74780,NONPROMO,,1000010413,SOO FRESH BUNS BURGER 4P,96,Payback
BBID_2043102,1959-12-10,male,,999999,2016-06-03,2906,BB-INDORE-TREASURE ISLAND,2,4197,NONPROMO,,1000527793,CADBURY DAIRY MILK HEROES BR 18g,20,Payback
BBID_2043115,1968-09-08,male,MADHYA PRADESH,452010,2016-03-01,2655,BB-INDORE-MALHAR MEGA MALL,2,66012,5040,Ex400,1000167903,GARNIER FC SCRB PURE ACTIVE APRICOT 100g,101.16,Payback
BBID_2043139,1955-01-11,,RAJASTHAN,301001,2015-12-30,2655,BB-INDORE-MALHAR MEGA MALL,12,21174,NONPROMO,,300043603,RADISH RED,8,Payback
BBID_2043139,1955-01-11,,RAJASTHAN,301001,2016-03-30,2655,BB-INDORE-MALHAR MEGA MALL,9,33617,5045,Ex450,300938018,RED LABEL TEA SPECIAL AROMA BX 500g,221.65,Payback
BBID_2043157,1978-02-14,male,HIMACHAL PRADESH,173025,2016-07-16,3692,BB-LUDHIANA-FEROZEPUR-MF,5,49935,NONPROMO,,1000203563,TIC TAC GUM MINTENSITY 13g 14,15,Payback
BBID_2043223,1990-01-05,male,,999999,2016-12-28,4986,BB-MADURAI-KOCHADAI VILLAGE,25,8201,NONPROMO,,300356445,POTATO ECONOMY PKD,37.29,Payback
BBID_2043223,1990-01-05,male,,999999,2017-04-01,4986,BB-MADURAI-KOCHADAI VILLAGE,10,86977,NONPROMO,,108010243,HEAD & SHO SHMP COOL MENTHOL 170/180ml,135,Payback
BBID_2043278,1986-01-27,female,,,2015-09-05,2655,BB-INDORE-MALHAR MEGA MALL,15,4431,NONPROMO,,108015135,RIN DET POW ADVANCE 1Kg,152,Payback
BBID_2043300,1991-10-09,male,GUJARAT,395004,2016-05-05,2906,BB-INDORE-TREASURE ISLAND,5,1692,0001133910,HO 99.0 FLAT Cream Biscuits,108027348,LOTTE CRM BISC CHOCO PIE 336g,99,Payback
BBID_2043310,1980-07-06,male,MADHYA PRADESH,452005,2016-06-19,2655,BB-INDORE-MALHAR MEGA MALL,10,43822,NONPROMO,,1000497908003,"SS16-WSNSYN-L1081-H&S, 39, BEIGE",499,Payback
BBID_2043326,1982-11-08,female,,625203,2016-01-28,4986,BB-MADURAI-KOCHADAI VILLAGE,11,56641,NONPROMO,,300145512,DURGA NAMK OTTU PAKKODA 175g,48,Payback
BBID_2043330,1993-05-29,male,MADHYA PRADESH,457001,2017-05-05,2655,BB-INDORE-MALHAR MEGA MALL,8,87903,0001283170,IZ 10 %DIS REG Soaps,108010135,HAMAM SOAP 150G,37.8,Payback
BBID_2043333,1987-09-05,male,MADHYA PRADESH,452001,2017-02-12,2655,BB-INDORE-MALHAR MEGA MALL,10,64070,NONPROMO,,108017245,VIM UTENSL BAR 3*200g,48,Payback
BBID_2043334,1975-04-08,male,MADHYA PRADESH,452009,2017-03-02,2906,BB-INDORE-TREASURE ISLAND,10,49443,NONPROMO,,300791438,GH RICE BASMATI DIL KHUSH 5Kg,564,Payback
BBID_2043354,1978-05-28,male,MADHYA PRADESH,452016,2016-05-18,2906,BB-INDORE-TREASURE ISLAND,1,3229,NONPROMO,,1000077084,SOFRSH TRF BREAD WHITE 400g,24,Payback
BBID_2043355,1988-08-27,male,MADHYA PRADESH,452009,2016-07-30,2655,BB-INDORE-MALHAR MEGA MALL,3,28894,NONPROMO,,300987847,KNORR NDL SOUPY MAST MASALA PP 150g,30,Payback
BBID_2043357,1979-06-29,male,MAHARASHTRA,400065,2017-01-18,2655,BB-INDORE-MALHAR MEGA MALL,5,70468,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_2043357,1979-06-29,male,MAHARASHTRA,400065,2016-01-02,2655,BB-INDORE-MALHAR MEGA MALL,7,22809,0001071743,AZ 53 RS OFF Handwash VX HPC EX,1000074566,CRMT HW GERM CONTROL PP 900ml,99,Payback
BBID_2043398,1981-12-13,female,MADHYA PRADESH,452001,2017-03-22,2906,BB-INDORE-TREASURE ISLAND,10,54165,NONPROMO,,1000455815,STEEL GRIP INSULATION TAPE,12,Payback
BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010,2016-12-05,2655,BB-INDORE-MALHAR MEGA MALL,7,73821,0001217154,HO 100 %OFF SCRACH CRD MCBV DEC AZ,1000652761,Dec'16 S.Crd-LED TV,0,Payback
BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010,2017-02-17,2655,BB-INDORE-MALHAR MEGA MALL,11,80640,NONPROMO,,1000646078,CHUPA CHUPS SOUR BITE MIXED FRUIT 61.6gm,30,Payback
BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010,2017-02-17,2655,BB-INDORE-MALHAR MEGA MALL,11,80640,NONPROMO,,1000564585,WB-1118 6 pcs Baby Fork Set,390,Payback
BBID_2043403,1971-07-27,female,MADHYA PRADESH,452010,2017-01-11,2655,BB-INDORE-MALHAR MEGA MALL,12,65079,0001233283,IZ 6% DISC WED FOOD EXC,300670040,GH FRUIT N NUT PREMIUM CASHEW 500g,601.6,Payback
BBID_2043430,1972-07-02,male,,999999,2016-09-10,2655,BB-INDORE-MALHAR MEGA MALL,2,32481,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4,Payback
BBID_2043450,1967-09-13,male,MADHYA PRADESH,452007,2016-10-23,2906,BB-INDORE-TREASURE ISLAND,6,24245,NONPROMO,,300825596,TTRT WAFER BISCUIT STRAWBERY 75g,38,Payback
BBID_2043459,1988-11-11,female,MADHYA PRADESH,452001,2017-05-14,2906,BB-INDORE-TREASURE ISLAND,2,50849,NONPROMO,,108027976,MCCAINS FRNCH FRIES SUPER WEDGES 400g,105,Payback
BBID_2043463,1985-06-14,female,,999999,2016-01-24,2655,BB-INDORE-MALHAR MEGA MALL,2,53242,NONPROMO,,1000017782,SUNSILK SHMP RADIANT SHINE BT 340ml,220,Payback
BBID_2043469,1986-11-18,male,MADHYA PRADESH,452009,2017-04-02,2906,BB-INDORE-TREASURE ISLAND,8,46164,NONPROMO,,108012040,LAKME FACEWASH STRAWBERRY 50M,99,Payback
BBID_2043472,1978-09-05,female,MADHYA PRADESH,452016,2016-07-24,2655,BB-INDORE-MALHAR MEGA MALL,13,38154,NONPROMO,,1000494206,AER TOIL FRESH POCKET TANGY DELIGHT 10g,49,Payback
BBID_2043489,1966-11-23,male,MADHYA PRADESH,452004,2015-12-31,2655,BB-INDORE-MALHAR MEGA MALL,1,24694,0001069319,AZ 40% OFF MENS CAUSAL BOTTOMWARE,1000225836001,"SPTS-3151-CR-11-A-FS-R, L, BLACK GRINDLE",314.37,Payback
BBID_2043514,1981-07-25,male,,999999,2017-01-12,2906,BB-INDORE-TREASURE ISLAND,5,44718,NONPROMO,,300205252,BINGO WFR TOMATO MADNESS PP 45g,20,Payback
BBID_2043557,1979-06-01,male,MADHYA PRADESH,452001,2015-08-14,2655,BB-INDORE-MALHAR MEGA MALL,10,1265,NONPROMO,,300645627,HIMALAYA FW FAIRNESS KESAR 100ml,110,Payback
BBID_2043577,1990-01-25,female,,999999,2015-10-05,2655,BB-INDORE-MALHAR MEGA MALL,13,8004,NONPROMO,,108008866,DOVE SOAP MOISTURE CREAM 3*100g,184,Payback
BBID_2043600,1976-10-02,female,MADHYA PRADESH,452001,2016-06-05,2906,BB-INDORE-TREASURE ISLAND,10,4366,NONPROMO,,108043772,SUNSILK SHAMPOOS BLACK SHINE 340ml,190,Payback
BBID_2043611,1974-06-11,female,MADHYA PRADESH,452014,2016-12-20,2906,BB-INDORE-TREASURE ISLAND,6,34788,NONPROMO,,300776411,BB-CB-27X30X208SWG NEW,7,Payback
BBID_2043635,1971-07-17,female,MADHYA PRADESH,452014,2016-11-01,2655,BB-INDORE-MALHAR MEGA MALL,18,29374,NONPROMO,,1000203583,TIC TAC GUM JUST KIDDING PP 24.5g 17,30,Payback
BBID_2043640,1955-05-16,female,MADHYA PRADESH,452009,2016-06-28,2906,BB-INDORE-TREASURE ISLAND,10,7509,NONPROMO,,300024993,VASELINE BODY LTN ALOE COOL & FRESH 100m,100,Payback
BBID_2043667,1971-10-19,male,,431001,2017-01-14,2655,BB-INDORE-MALHAR MEGA MALL,5,70011,NONPROMO,,500096181,FB SIS NAMKEENS,130,Payback
BBID_2043667,1971-10-19,male,,431001,2016-08-28,2906,BB-INDORE-TREASURE ISLAND,10,18942,NONPROMO,,300176422,3M MAGIC TAPE 3/4 X 32.9 MTRS W DISP,140,Payback
BBID_2043683,1993-03-27,,MADHYA PRADESH,454001,2017-06-22,2655,BB-INDORE-MALHAR MEGA MALL,4,65276,NONPROMO,,208001962,LETTUCE ROQUETTE,51.8,Payback
BBID_2043684,1986-06-28,female,,999999,2016-04-12,2655,BB-INDORE-MALHAR MEGA MALL,5,36322,0001115885,HO 11.0 Rs OFF Hair Colours,300053834,STREAX HRCLR DARKEST BROWN 3 50m,114,Payback
BBID_2043690,1983-10-03,male,MADHYA PRADESH,452001,2016-04-24,2655,BB-INDORE-MALHAR MEGA MALL,4,52106,NONPROMO,,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,12,Payback
BBID_2043690,1983-10-03,male,MADHYA PRADESH,452001,2017-04-30,2655,BB-INDORE-MALHAR MEGA MALL,17,22066,0001282899,IZ 5 RS OFF PHS Corn Based Flakes,1000334998,KELLOGGS CHOCOS VARIETY PACK 6*27g OP,110,Payback
BBID_2043745,1986-03-01,female,MADHYA PRADESH,452002,2016-06-30,2655,BB-INDORE-MALHAR MEGA MALL,12,43343,NONPROMO,,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6,Payback
BBID_2043763,1972-07-19,female,,999999,2016-07-10,2655,BB-INDORE-MALHAR MEGA MALL,6,67967,0001154622,HO 10 %OFF WAFERS & NAMKEENS REG NZ EX,108019968,BIKANO NAMKEEN BIK BHUJIA 400G,80.1,Payback
BBID_2043778,1983-09-16,female,,999999,2017-04-14,2906,BB-INDORE-TREASURE ISLAND,8,48402,0001276523,AZ TS2000 GET 500 RS OFF REG BB Shirt 2,1000646347018,"SABW-4171-CTSW-SRT 1-A-RF-KL, 3-4, BLACK",352.91,Payback
BBID_2043831,1968-04-22,female,MADHYA PRADESH,452001,2017-01-08,2655,BB-INDORE-MALHAR MEGA MALL,5,69008,NONPROMO,,300509422,GANGWAL RICE FLOUR PP 500g,24,Payback
BBID_2043833,1991-12-21,female,MADHYA PRADESH,452002,2016-06-16,2655,BB-INDORE-MALHAR MEGA MALL,6,63418,NONPROMO,,300070102,LADYFINGER LOOSE,17.15,Payback
BBID_2043833,1991-12-21,female,MADHYA PRADESH,452002,2015-10-04,2655,BB-INDORE-MALHAR MEGA MALL,14,6337,NONPROMO,,108100331,BOTTLE GOURD LONG,38.76,Payback
BBID_2043839,1967-07-26,male,MADHYA PRADESH,452001,2017-06-13,2906,BB-INDORE-TREASURE ISLAND,4,10605,NONPROMO,,108100308,CUCUMBER GREEN LOOSE,16.32,Payback
BBID_2043894,1977-09-05,male,MADHYA PRADESH,452001,2017-06-04,2655,BB-INDORE-MALHAR MEGA MALL,5,89506,NONPROMO,,108044071,GH DAILY WHO SPICE PLAIN MAKHANA 100g,60,Payback
BBID_2043901,1980-02-09,male,MADHYA PRADESH,452001,2017-05-02,2655,BB-INDORE-MALHAR MEGA MALL,11,88979,NONPROMO,,108100124,APPLE KASHMIRI LOOSE,59.15,Payback
BBID_2043907,1977-03-01,female,MADHYA PRADESH,452008,2017-06-07,2655,BB-INDORE-MALHAR MEGA MALL,7,1017,0001302419,NZ TS500 & Y@75 FLAT REG Baby Care Acces,108037568,SUGAR MEDIUM LOOSE,75,Payback
BBID_2043907,1977-03-01,female,MADHYA PRADESH,452008,2016-07-22,2655,BB-INDORE-MALHAR MEGA MALL,4,77333,NONPROMO,,1000099819,PARLE CAKES HAPPY HAPPY VANILLA PP 50g,40,Payback
BBID_2043925,1986-06-29,male,MADHYA PRADESH,452004,2016-07-20,2655,BB-INDORE-MALHAR MEGA MALL,7,51699,NONPROMO,,108100382,TOMATO LOOSE,42.08,Payback
BBID_2043959,1978-03-15,male,MADHYA PRADESH,452001,2017-04-12,2655,BB-INDORE-MALHAR MEGA MALL,4,45391,0001272343,AZ B2@299 FLAT BOYS WEAR KIDS TSHIRT REG,1000585575004,"PBTS-0160-core 18-A-RF, 5-6, DESERT GLOW",149.5,Payback
BBID_2043965,1972-07-24,female,,999999,2017-06-30,2906,BB-INDORE-TREASURE ISLAND,5,65646,NONPROMO,,108100335,RIDGE GOURD,35.51,Payback
BBID_2043993,1983-08-16,male,KARNATAKA,560011,2017-02-04,4986,BB-MADURAI-KOCHADAI VILLAGE,13,29496,NONPROMO,,300158417,AACHI POW SPICE TURMERIC PP 100g,27,Payback
BBID_2044007,1981-06-21,male,TAMILNADU,625010,2017-01-24,4986,BB-MADURAI-KOCHADAI VILLAGE,11,76308,NONPROMO,,1000443242,PATANJALI DISH WASH BAR 175g,20,Payback
BBID_2044012,1984-01-03,male,KARNATAKA,560083,2017-02-18,4986,BB-MADURAI-KOCHADAI VILLAGE,8,31983,NONPROMO,,1000172186,PATANJALI POPULAR DETERGENT POWDER 1KG,46,Payback
BBID_2044081,1958-01-09,male,MADHYA PRADESH,452007,2017-04-23,2655,BB-INDORE-MALHAR MEGA MALL,4,48434,NONPROMO,,108011718,KIWI WAX POLISH EXPRESS NEUTRAL 7ml,65,Payback
BBID_2044107,1982-05-25,male,,999999,2017-03-01,2655,BB-INDORE-MALHAR MEGA MALL,7,87945,NONPROMO,,300776410,BB-CB-20X25X208SWG NEW,5,Payback
BBID_2044108,1965-01-11,male,MADHYA PRADESH,452016,2016-06-12,2655,BB-INDORE-MALHAR MEGA MALL,4,65679,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,8,Payback
BBID_2044112,1991-11-20,female,,999999,2017-03-14,2655,BB-INDORE-MALHAR MEGA MALL,2,92310,NONPROMO,,108100278,BRINJAL BHARTA PURPLE,8.4,Payback
BBID_2044146,1989-10-22,male,,999999,2016-12-02,2655,BB-INDORE-MALHAR MEGA MALL,4,9126,NONPROMO,,300481673,MAGGI NDL MASALA 420g,67,Payback
BBID_2044148,1968-06-06,male,MADHYA PRADESH,452001,2017-04-22,2906,BB-INDORE-TREASURE ISLAND,13,45876,NONPROMO,,1000148401,MAY BABY LIPS ELECTRO POP PINK SHOCK,190,Payback
